https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LTC,Volume USD
1648684800000.0,2022-03-31 00:00:00,LTC/USD,131.16,132.915,121.215,123.915,209539.76532945968,25965120.0208
1648598400000.0,2022-03-30 00:00:00,LTC/USD,130.1,134.13,125.975,131.16,132760.7642063129,17412901.8333
1648512000000.0,2022-03-29 00:00:00,LTC/USD,127.575,132.075,127.11,130.1,130827.61674135283,17020672.93805
1648425600000.0,2022-03-28 00:00:00,LTC/USD,129.655,132.69,126.73,127.575,196392.65749755048,25054793.28025
1648339200000.0,2022-03-27 00:00:00,LTC/USD,124.825,129.755,123.315,129.655,165818.92447726658,21499252.6531
1648252800000.0,2022-03-26 00:00:00,LTC/USD,123.945,125.67,121.99,124.825,97099.8464994993,12120488.3393
1648166400000.0,2022-03-25 00:00:00,LTC/USD,126.54,127.355,121.675,123.945,161879.16248053574,20064112.79365
1648080000000.0,2022-03-24 00:00:00,LTC/USD,122.51,127.735,120.135,126.54,177866.05833175278,22507171.0213
1647993600000.0,2022-03-23 00:00:00,LTC/USD,122.835,124.52,118.525,122.51,193041.20968614807,23649478.59865
1647907200000.0,2022-03-22 00:00:00,LTC/USD,116.12,123.775,115.615,122.835,204572.35414254895,25128645.1211
1647820800000.0,2022-03-21 00:00:00,LTC/USD,114.88,116.805,113.075,116.12,169552.68652557698,19688457.95935
1647734400000.0,2022-03-20 00:00:00,LTC/USD,116.8,118.57,111.41,114.88,182842.53286646938,21004950.1757
1647648000000.0,2022-03-19 00:00:00,LTC/USD,111.945,117.34,111.45,116.8,147685.11214511987,17249621.09855
1647561600000.0,2022-03-18 00:00:00,LTC/USD,110.235,113.035,107.795,111.945,143213.6211063469,16032048.81475
1647475200000.0,2022-03-17 00:00:00,LTC/USD,111.36,111.67,108.655,110.235,129188.93423685762,14241142.1656
1647388800000.0,2022-03-16 00:00:00,LTC/USD,106.92,112.01,105.715,111.36,116300.59500448995,12951234.2597
1647302400000.0,2022-03-15 00:00:00,LTC/USD,105.59,108.65,102.515,106.92,112241.32253974934,12000842.20595
1647216000000.0,2022-03-14 00:00:00,LTC/USD,101.675,106.5,100.85,105.59,118862.57366606686,12550699.1534
1647129600000.0,2022-03-13 00:00:00,LTC/USD,105.52,107.37,101.095,101.675,141629.97862355545,14400228.07655
1647043200000.0,2022-03-12 00:00:00,LTC/USD,104.545,108.0,104.53,105.52,84376.46334107278,8903404.41175
1646956800000.0,2022-03-11 00:00:00,LTC/USD,102.57,107.01,99.7,104.545,120853.96786455593,12634678.0704
1646870400000.0,2022-03-10 00:00:00,LTC/USD,106.95,107.1,99.625,102.57,145516.74180218388,14925652.20665
1646784000000.0,2022-03-09 00:00:00,LTC/USD,100.725,109.305,100.445,106.95,152750.92878728377,16336711.8338
1646697600000.0,2022-03-08 00:00:00,LTC/USD,98.39,102.55,97.79,100.725,127206.69144303798,12812893.9956
1646611200000.0,2022-03-07 00:00:00,LTC/USD,101.045,103.92,96.325,98.39,145637.18990039636,14329243.1143
1646524800000.0,2022-03-06 00:00:00,LTC/USD,104.915,105.885,100.585,101.045,97838.30498490772,9886071.5272
1646438400000.0,2022-03-05 00:00:00,LTC/USD,101.02,105.37,99.46,104.915,92613.61258780918,9716557.16465
1646352000000.0,2022-03-04 00:00:00,LTC/USD,111.78,112.715,99.0,101.02,140632.0824633736,14206652.97045
1646265600000.0,2022-03-03 00:00:00,LTC/USD,110.42,113.08,108.01,111.78,167959.10750402577,18774469.0368
1646179200000.0,2022-03-02 00:00:00,LTC/USD,112.65,114.67,109.185,110.42,134589.33041885527,14861353.86485
1646092800000.0,2022-03-01 00:00:00,LTC/USD,113.805,116.035,109.965,112.65,151434.467394585,17059092.752
1646006400000.0,2022-02-28 00:00:00,LTC/USD,102.975,113.99,101.145,113.82,181358.62507028642,20642238.7055
1645920000000.0,2022-02-27 00:00:00,LTC/USD,108.26,110.12,101.26,102.975,137505.60974605486,14159640.1636
1645833600000.0,2022-02-26 00:00:00,LTC/USD,109.275,114.94,106.55,108.26,137912.98716792907,14930459.9908
1645747200000.0,2022-02-25 00:00:00,LTC/USD,104.25,110.715,101.685,109.275,95676.72116266302,10455073.70505
1645660800000.0,2022-02-24 00:00:00,LTC/USD,105.37,107.905,91.37,104.25,240990.23210695444,25123231.69715
1645574400000.0,2022-02-23 00:00:00,LTC/USD,107.51,111.565,105.095,105.37,161184.9254474708,16984055.5944
1645488000000.0,2022-02-22 00:00:00,LTC/USD,102.705,107.92,100.25,107.51,178735.2395451586,19215825.6035
1645401600000.0,2022-02-21 00:00:00,LTC/USD,110.66,114.575,102.08,102.705,172382.40327150578,17704534.728
1645315200000.0,2022-02-20 00:00:00,LTC/USD,115.605,115.755,108.495,110.66,133350.61296448583,14756578.83065
1645228800000.0,2022-02-19 00:00:00,LTC/USD,114.89,117.215,113.085,115.605,116399.2142926344,13456331.1683
1645142400000.0,2022-02-18 00:00:00,LTC/USD,116.375,123.96,114.245,114.89,188207.9974236226,21623216.824
1645056000000.0,2022-02-17 00:00:00,LTC/USD,127.755,129.045,114.92,116.375,162813.1600829216,18947381.50465
1644969600000.0,2022-02-16 00:00:00,LTC/USD,131.695,131.895,125.55,127.755,136851.1215345779,17483415.03165
1644883200000.0,2022-02-15 00:00:00,LTC/USD,124.605,132.565,124.015,131.695,134545.23788564486,17718935.10335
1644796800000.0,2022-02-14 00:00:00,LTC/USD,125.67,126.98,121.445,124.605,105049.6248549416,13089708.50505
1644710400000.0,2022-02-13 00:00:00,LTC/USD,126.805,128.915,123.55,125.67,95260.79082915573,11971423.5835
1644624000000.0,2022-02-12 00:00:00,LTC/USD,125.7,127.7,120.985,126.805,91218.75742833485,11566994.5357
1644537600000.0,2022-02-11 00:00:00,LTC/USD,134.665,134.86,125.0,125.7,122378.6614840891,15382997.74855
1644451200000.0,2022-02-10 00:00:00,LTC/USD,140.205,143.95,134.1,134.665,142902.58142316117,19243976.12735
1644364800000.0,2022-02-09 00:00:00,LTC/USD,133.795,141.275,132.16,140.205,109526.47326379229,15356159.18395
1644278400000.0,2022-02-08 00:00:00,LTC/USD,137.405,142.945,130.59,133.795,151564.2927093688,20278544.54305
1644192000000.0,2022-02-07 00:00:00,LTC/USD,127.68,139.95,125.145,137.405,157251.3449659765,21607121.05505
1644105600000.0,2022-02-06 00:00:00,LTC/USD,121.8,128.185,120.695,127.68,137886.03754660086,17605289.27395
1644019200000.0,2022-02-05 00:00:00,LTC/USD,121.38,123.935,118.91,121.8,146827.6910504926,17883612.76995
1643932800000.0,2022-02-04 00:00:00,LTC/USD,111.01,121.615,108.745,121.38,144111.30441052892,17492230.12935
1643846400000.0,2022-02-03 00:00:00,LTC/USD,108.32,111.145,105.305,111.01,113881.20871588145,12641952.97955
1643760000000.0,2022-02-02 00:00:00,LTC/USD,115.12,116.06,107.275,108.31,128775.89665312528,13947717.3665
1643673600000.0,2022-02-01 00:00:00,LTC/USD,109.58,116.865,108.275,115.12,113311.7360002606,13044447.04835
1643587200000.0,2022-01-31 00:00:00,LTC/USD,108.63,111.35,104.36,109.58,89977.22213633875,9859704.0017
1643500800000.0,2022-01-30 00:00:00,LTC/USD,110.845,112.305,107.1,108.63,87502.68186642733,9505416.33115
1643414400000.0,2022-01-29 00:00:00,LTC/USD,109.475,112.305,107.57,110.845,85115.79882674004,9434660.72095
1643328000000.0,2022-01-28 00:00:00,LTC/USD,106.915,110.08,105.375,109.475,69106.99801278832,7565488.60745
1643241600000.0,2022-01-27 00:00:00,LTC/USD,106.935,110.1,102.945,106.915,70700.03552120843,7558894.29775
1643155200000.0,2022-01-26 00:00:00,LTC/USD,107.84,116.675,104.69,106.93,153136.48469559522,16374884.3085
1643068800000.0,2022-01-25 00:00:00,LTC/USD,109.625,109.905,105.25,107.84,88540.54412555638,9548212.2785
1642982400000.0,2022-01-24 00:00:00,LTC/USD,112.315,112.365,97.51,109.625,144613.46791881416,15853251.4206
1642896000000.0,2022-01-23 00:00:00,LTC/USD,108.43,112.82,105.62,112.315,112616.00575746784,12648466.68665
1642809600000.0,2022-01-22 00:00:00,LTC/USD,114.6,117.0,96.445,108.43,202188.07036982384,21923252.4702
1642723200000.0,2022-01-21 00:00:00,LTC/USD,129.655,131.075,109.8,114.6,260875.5421631763,29896337.1319
1642636800000.0,2022-01-20 00:00:00,LTC/USD,136.27,142.885,128.865,129.655,161160.55454860977,20895271.7
1642550400000.0,2022-01-19 00:00:00,LTC/USD,141.485,143.05,133.185,136.27,164334.9556270639,22393924.4033
1642464000000.0,2022-01-18 00:00:00,LTC/USD,151.175,153.505,138.64,141.485,159522.10122415802,22569984.4917
1642377600000.0,2022-01-17 00:00:00,LTC/USD,146.45,153.895,144.195,151.175,170325.2213980486,25748915.34485
1642291200000.0,2022-01-16 00:00:00,LTC/USD,147.75,149.015,143.295,146.45,109435.47015329465,16026824.60395
1642204800000.0,2022-01-15 00:00:00,LTC/USD,144.82,150.73,144.09,147.75,114711.29800101522,16948594.27965
1642118400000.0,2022-01-14 00:00:00,LTC/USD,136.8,146.55,135.955,144.82,127950.8121115868,18529836.61
1642032000000.0,2022-01-13 00:00:00,LTC/USD,142.0,142.36,134.635,136.825,103941.74521469031,14221829.289
1641945600000.0,2022-01-12 00:00:00,LTC/USD,131.625,142.315,130.92,142.0,108897.01334330987,15463375.89475
1641859200000.0,2022-01-11 00:00:00,LTC/USD,126.565,133.54,125.79,131.625,100829.43317986705,13271674.1423
1641772800000.0,2022-01-10 00:00:00,LTC/USD,130.91,131.55,120.67,126.565,139073.18192193733,17601797.26995
1641686400000.0,2022-01-09 00:00:00,LTC/USD,129.435,132.575,127.885,130.905,89013.95006416868,11652371.13315
1641600000000.0,2022-01-08 00:00:00,LTC/USD,131.33,134.75,124.855,129.435,105457.65119635337,13649911.0826
1641513600000.0,2022-01-07 00:00:00,LTC/USD,135.945,136.615,125.845,131.33,145257.4460534531,19076660.3902
1641427200000.0,2022-01-06 00:00:00,LTC/USD,135.245,138.0,132.415,135.945,132448.70613262718,18005739.3552
1641340800000.0,2022-01-05 00:00:00,LTC/USD,146.455,149.935,129.715,135.245,185721.21080224778,25117865.15495
1641254400000.0,2022-01-04 00:00:00,LTC/USD,148.43,151.6,145.24,146.455,116522.60128264653,17065317.57085
1641168000000.0,2022-01-03 00:00:00,LTC/USD,151.175,151.19,146.015,148.43,111824.47707673651,16598107.1325
1641081600000.0,2022-01-02 00:00:00,LTC/USD,150.79,153.365,147.885,151.175,87428.22893567057,13216962.50935
1640995200000.0,2022-01-01 00:00:00,LTC/USD,146.24,151.02,146.175,150.79,83459.7596561443,12584897.15855
1640908800000.0,2021-12-31 00:00:00,LTC/USD,147.99,152.745,143.715,146.24,115128.58721724561,16836404.59465
1640822400000.0,2021-12-30 00:00:00,LTC/USD,145.58,150.0,142.765,147.99,65239.01381579836,9654721.6546
1640736000000.0,2021-12-29 00:00:00,LTC/USD,145.675,150.95,144.2,145.58,154268.65903077344,22458431.3817
1640649600000.0,2021-12-28 00:00:00,LTC/USD,155.925,155.925,144.375,145.675,139519.89013935128,20324559.99605
1640563200000.0,2021-12-27 00:00:00,LTC/USD,155.85,161.315,154.545,155.925,133502.16980792047,20816325.8273
1640476800000.0,2021-12-26 00:00:00,LTC/USD,157.94,158.835,153.11,155.85,136185.5327125441,21224515.27325
1640390400000.0,2021-12-25 00:00:00,LTC/USD,161.31,163.69,157.5,157.94,113584.09815499558,17939472.4626
1640304000000.0,2021-12-24 00:00:00,LTC/USD,163.75,166.775,160.3,161.31,155485.36729557996,25081344.59845
1640217600000.0,2021-12-23 00:00:00,LTC/USD,155.41,165.255,153.04,163.75,147283.26351236642,24117634.40015
1640131200000.0,2021-12-22 00:00:00,LTC/USD,154.85,160.245,152.995,155.41,161421.79802425843,25086561.63095
1640044800000.0,2021-12-21 00:00:00,LTC/USD,152.61,156.465,149.18,154.855,141714.14112847505,21945143.32445
1639958400000.0,2021-12-20 00:00:00,LTC/USD,153.285,157.43,145.32,152.61,159861.63023130855,24396483.3896
1639872000000.0,2021-12-19 00:00:00,LTC/USD,148.79,161.095,147.615,153.285,181864.0095335486,27877024.70135
1639785600000.0,2021-12-18 00:00:00,LTC/USD,144.03,150.365,142.915,148.79,91297.65953760334,13584178.7626
1639699200000.0,2021-12-17 00:00:00,LTC/USD,148.83,150.33,141.275,144.04,159847.8262243127,23024480.88935
1639612800000.0,2021-12-16 00:00:00,LTC/USD,153.625,156.685,148.535,148.83,111373.0822979238,16575655.8384
1639526400000.0,2021-12-15 00:00:00,LTC/USD,150.505,155.24,141.785,153.625,152751.79449243288,23466494.4289
1639440000000.0,2021-12-14 00:00:00,LTC/USD,144.6,151.95,143.0,150.505,125281.9518198731,18855560.15865
1639353600000.0,2021-12-13 00:00:00,LTC/USD,159.07,159.995,142.76,144.6,178084.2057237206,25750976.14765
1639267200000.0,2021-12-12 00:00:00,LTC/USD,158.09,162.97,153.385,159.07,91047.04691488025,14482853.75275
1639180800000.0,2021-12-11 00:00:00,LTC/USD,148.46,159.565,145.765,158.09,104102.89625656272,16457626.8692
1639094400000.0,2021-12-10 00:00:00,LTC/USD,151.35,159.905,147.69,148.46,172492.85851508824,25608289.77515
1639008000000.0,2021-12-09 00:00:00,LTC/USD,165.17,167.18,151.315,151.35,176945.55931846713,26780710.40285
1638921600000.0,2021-12-08 00:00:00,LTC/USD,162.105,170.38,156.24,165.17,144102.73532663318,23801448.7939
1638835200000.0,2021-12-07 00:00:00,LTC/USD,161.475,165.915,158.35,162.105,166176.11291292682,26937978.78375
1638748800000.0,2021-12-06 00:00:00,LTC/USD,156.56,164.65,141.505,161.475,199241.91916240903,32172588.89675
1638662400000.0,2021-12-05 00:00:00,LTC/USD,163.04,165.165,148.33,156.56,184033.61303174502,28812302.45625
1638576000000.0,2021-12-04 00:00:00,LTC/USD,188.21,189.245,129.655,163.04,333408.04045418306,54358846.91565
1638489600000.0,2021-12-03 00:00:00,LTC/USD,203.65,208.36,177.875,188.21,122712.08478853408,23095641.47805
1638403200000.0,2021-12-02 00:00:00,LTC/USD,208.87,210.2,200.15,203.65,122475.75714289221,24942187.94215
1638316800000.0,2021-12-01 00:00:00,LTC/USD,207.875,217.905,205.42,208.87,117454.08399842007,24532634.52475
1638230400000.0,2021-11-30 00:00:00,LTC/USD,205.715,220.04,197.555,207.875,160544.60795285628,33373210.3782
1638144000000.0,2021-11-29 00:00:00,LTC/USD,199.65,209.78,195.5,205.765,170871.05488372658,35159282.60815
1638057600000.0,2021-11-28 00:00:00,LTC/USD,195.375,200.08,181.615,199.65,164128.81541697972,32768317.998
1637971200000.0,2021-11-27 00:00:00,LTC/USD,195.945,201.115,190.86,195.375,106526.337984389,20812583.2837
1637884800000.0,2021-11-26 00:00:00,LTC/USD,222.965,225.01,185.455,195.945,245299.718348261,48065253.31175
1637798400000.0,2021-11-25 00:00:00,LTC/USD,212.27,229.805,210.845,222.965,189417.3879052766,42233447.8943
1637712000000.0,2021-11-24 00:00:00,LTC/USD,216.305,217.695,206.125,212.27,152192.26411833984,32305851.9044
1637625600000.0,2021-11-23 00:00:00,LTC/USD,209.19,218.97,205.365,216.305,157262.80075841982,34016730.11805
1637539200000.0,2021-11-22 00:00:00,LTC/USD,221.5,221.92,205.26,209.19,193139.07200320283,40402762.47235
1637452800000.0,2021-11-21 00:00:00,LTC/USD,226.935,230.935,219.785,221.405,116229.47283823762,25733786.43375
1637366400000.0,2021-11-20 00:00:00,LTC/USD,218.13,227.9,212.81,226.935,139511.02359662458,31659934.1399
1637280000000.0,2021-11-19 00:00:00,LTC/USD,204.06,221.47,199.54,218.13,141667.87015541192,30902012.517
1637193600000.0,2021-11-18 00:00:00,LTC/USD,229.775,232.435,199.27,204.06,302139.269566059,61654539.34765
1637107200000.0,2021-11-17 00:00:00,LTC/USD,230.37,235.5,218.195,229.775,219785.64536263735,50501246.6632
1637020800000.0,2021-11-16 00:00:00,LTC/USD,262.98,263.2,222.64,230.365,332418.05539947475,76577485.3321
1636934400000.0,2021-11-15 00:00:00,LTC/USD,279.53,281.515,259.23,262.98,283956.0142326412,74674752.6229
1636848000000.0,2021-11-14 00:00:00,LTC/USD,257.725,279.65,248.475,279.53,186231.98085250243,52057425.6077
1636761600000.0,2021-11-13 00:00:00,LTC/USD,251.135,264.16,245.33,257.725,170529.06606673778,43949603.55205
1636675200000.0,2021-11-12 00:00:00,LTC/USD,262.39,282.63,243.455,251.135,322665.0381087861,81032484.34545
1636588800000.0,2021-11-11 00:00:00,LTC/USD,260.37,274.22,250.515,262.39,139276.84473627043,36544851.29035
1636502400000.0,2021-11-10 00:00:00,LTC/USD,262.06,295.52,212.805,260.37,504375.5319716173,131324257.25945
1636416000000.0,2021-11-09 00:00:00,LTC/USD,229.105,274.61,226.695,262.06,528591.602491605,138522715.34895
1636329600000.0,2021-11-08 00:00:00,LTC/USD,202.205,229.78,202.205,229.105,353449.3777778748,80977019.6958
1636243200000.0,2021-11-07 00:00:00,LTC/USD,197.755,202.205,197.085,202.205,113787.4174454143,23008384.74455
1636156800000.0,2021-11-06 00:00:00,LTC/USD,199.13,201.315,191.245,197.755,184551.43001036637,36495968.0417
1636070400000.0,2021-11-05 00:00:00,LTC/USD,202.795,203.355,196.895,199.13,176237.3080748757,35094135.15695
1635984000000.0,2021-11-04 00:00:00,LTC/USD,207.305,207.305,196.35,202.795,197860.3167735891,40125082.9401
1635897600000.0,2021-11-03 00:00:00,LTC/USD,201.01,209.425,197.56,207.305,210381.4363826246,43613123.6693
1635811200000.0,2021-11-02 00:00:00,LTC/USD,197.7,205.025,195.3,201.01,187515.62231157656,37692515.24085
1635724800000.0,2021-11-01 00:00:00,LTC/USD,191.965,201.605,188.0,197.7,196729.89830627214,38893500.89515
1635638400000.0,2021-10-31 00:00:00,LTC/USD,190.41,195.26,186.855,191.965,154432.0357726669,29645545.7471
1635552000000.0,2021-10-30 00:00:00,LTC/USD,196.66,197.275,186.62,190.41,141660.4485321149,26973566.005
1635465600000.0,2021-10-29 00:00:00,LTC/USD,189.935,198.68,188.34,196.65,199576.47361352656,39246713.5361
1635379200000.0,2021-10-28 00:00:00,LTC/USD,179.25,194.6,177.785,189.935,237228.07077263272,45057913.6222
1635292800000.0,2021-10-27 00:00:00,LTC/USD,197.485,205.08,172.0,179.25,288883.3382485356,51782338.38105
1635206400000.0,2021-10-26 00:00:00,LTC/USD,195.435,199.28,190.35,197.485,174685.99401017796,34497863.5271
1635120000000.0,2021-10-25 00:00:00,LTC/USD,190.38,197.37,189.66,195.43,126926.93269892033,24805330.45735
1635033600000.0,2021-10-24 00:00:00,LTC/USD,196.33,199.86,185.29,190.38,122593.55960841475,23339361.87825
1634947200000.0,2021-10-23 00:00:00,LTC/USD,190.93,197.865,188.925,196.33,115038.15299521215,22585440.57755
1634860800000.0,2021-10-22 00:00:00,LTC/USD,196.86,201.37,187.83,190.94,139525.96804179324,26641088.3379
1634774400000.0,2021-10-21 00:00:00,LTC/USD,207.315,214.915,168.355,196.86,293499.36898049375,57778285.7775
1634688000000.0,2021-10-20 00:00:00,LTC/USD,188.8,209.33,185.715,207.33,149879.87344257944,31074594.16085
1634601600000.0,2021-10-19 00:00:00,LTC/USD,185.625,191.77,183.195,188.8,73924.59180111228,13956962.93205
1634515200000.0,2021-10-18 00:00:00,LTC/USD,183.8,187.46,178.44,185.625,132148.85576053872,24530131.35055
1634428800000.0,2021-10-17 00:00:00,LTC/USD,186.06,188.065,176.44,183.8,126388.44344015233,23230195.9043
1634342400000.0,2021-10-16 00:00:00,LTC/USD,189.625,192.635,185.11,186.06,118513.70989922606,22050660.86385
1634256000000.0,2021-10-15 00:00:00,LTC/USD,181.36,192.8,176.795,189.625,172492.7997814107,32708947.15855
1634169600000.0,2021-10-14 00:00:00,LTC/USD,177.7,186.605,176.96,181.44,162991.89732556217,29573249.85075
1634083200000.0,2021-10-13 00:00:00,LTC/USD,172.605,179.745,167.64,177.605,285491.8371301484,50704777.7335
1633996800000.0,2021-10-12 00:00:00,LTC/USD,179.25,179.25,166.565,172.605,324742.5263451233,56052183.7598
1633910400000.0,2021-10-11 00:00:00,LTC/USD,174.8,185.35,172.65,179.25,224628.36335369595,40264634.13115
1633824000000.0,2021-10-10 00:00:00,LTC/USD,179.915,184.065,174.12,174.8,122009.50521739128,21327261.512
1633737600000.0,2021-10-09 00:00:00,LTC/USD,175.935,182.92,174.5,179.97,107224.42907373451,19297180.5004
1633651200000.0,2021-10-08 00:00:00,LTC/USD,178.665,183.405,174.545,175.935,190663.3214906073,33544351.46645
1633564800000.0,2021-10-07 00:00:00,LTC/USD,178.555,187.07,173.51,178.665,331592.34832899563,59243946.9142
1633478400000.0,2021-10-06 00:00:00,LTC/USD,173.865,183.05,163.915,178.555,298177.7617056369,53241130.24135
1633392000000.0,2021-10-05 00:00:00,LTC/USD,167.545,175.485,166.665,173.865,219099.32423058117,38093704.00735
1633305600000.0,2021-10-04 00:00:00,LTC/USD,170.58,170.9,161.46,167.545,258490.25613029336,43308749.96335
1633219200000.0,2021-10-03 00:00:00,LTC/USD,168.97,175.025,165.78,170.58,204380.74012369564,34863266.6503
1633132800000.0,2021-10-02 00:00:00,LTC/USD,166.21,172.84,164.65,168.97,185248.6064437474,31301457.0308
1633046400000.0,2021-10-01 00:00:00,LTC/USD,153.305,168.15,151.11,166.21,221199.5516918356,36765577.4867
1632960000000.0,2021-09-30 00:00:00,LTC/USD,144.765,154.52,143.955,153.305,164122.9936261048,25160875.53785
1632873600000.0,2021-09-29 00:00:00,LTC/USD,140.505,150.27,139.84,144.765,211620.118618796,30635186.47185
1632787200000.0,2021-09-28 00:00:00,LTC/USD,145.055,148.86,140.025,140.505,169426.79002562189,23805311.13255
1632700800000.0,2021-09-27 00:00:00,LTC/USD,150.845,154.955,144.82,145.055,104827.81865120126,15205799.23445
1632614400000.0,2021-09-26 00:00:00,LTC/USD,150.995,153.47,142.05,150.85,122232.55792641698,18438781.3632
1632528000000.0,2021-09-25 00:00:00,LTC/USD,152.12,156.01,148.875,150.995,99875.35449153946,15080679.15145
1632441600000.0,2021-09-24 00:00:00,LTC/USD,163.955,166.65,141.68,152.12,210813.70942381016,32068981.47755
1632355200000.0,2021-09-23 00:00:00,LTC/USD,161.495,165.03,157.295,163.955,111265.82532951114,18242588.3919
1632268800000.0,2021-09-22 00:00:00,LTC/USD,148.545,161.82,145.33,161.52,138097.06974987616,22305438.706
1632182400000.0,2021-09-21 00:00:00,LTC/USD,157.115,162.27,144.66,148.545,161089.70256319633,23929069.86725
1632096000000.0,2021-09-20 00:00:00,LTC/USD,175.67,175.96,153.475,157.115,239811.22504757662,37677940.62335
1632009600000.0,2021-09-19 00:00:00,LTC/USD,181.355,181.73,172.6,175.67,84115.11331445324,14776501.95595
1631923200000.0,2021-09-18 00:00:00,LTC/USD,179.945,185.8,177.89,181.355,79294.1914650823,14380398.09315
1631836800000.0,2021-09-17 00:00:00,LTC/USD,185.345,190.485,177.6,179.87,150272.34921804638,27029487.45385
1631750400000.0,2021-09-16 00:00:00,LTC/USD,189.18,195.4,181.545,185.345,141131.91398931723,26158094.59835
1631664000000.0,2021-09-15 00:00:00,LTC/USD,183.215,191.765,179.755,189.18,95529.5849608838,18072286.8829
1631577600000.0,2021-09-14 00:00:00,LTC/USD,179.365,189.1,176.16,183.205,155537.77218552987,28495297.55325
1631491200000.0,2021-09-13 00:00:00,LTC/USD,183.1,236.79,170.82,179.36,459711.3567088537,82453828.9393
1631404800000.0,2021-09-12 00:00:00,LTC/USD,178.525,186.155,175.175,183.035,108462.96442620266,19852518.69375
1631318400000.0,2021-09-11 00:00:00,LTC/USD,174.135,186.155,173.355,178.505,137762.13824262627,24591230.487
1631232000000.0,2021-09-10 00:00:00,LTC/USD,180.42,187.445,170.73,174.145,203172.40960550116,35381459.27075
1631145600000.0,2021-09-09 00:00:00,LTC/USD,179.815,188.76,176.41,180.42,242017.72663535087,43664838.23955
1631059200000.0,2021-09-08 00:00:00,LTC/USD,178.315,188.89,169.385,179.805,297899.11397041235,53563750.18745
1630972800000.0,2021-09-07 00:00:00,LTC/USD,219.47,222.06,160.16,178.315,424196.60153772816,75640617.0032
1630886400000.0,2021-09-06 00:00:00,LTC/USD,232.77,232.805,215.26,219.48,171666.55583834517,37677375.6754
1630800000000.0,2021-09-05 00:00:00,LTC/USD,212.115,232.805,210.58,232.77,235080.60132727586,54719711.57095
1630713600000.0,2021-09-04 00:00:00,LTC/USD,213.125,225.4,208.515,212.115,259216.3816585343,54983682.7955
1630627200000.0,2021-09-03 00:00:00,LTC/USD,183.445,217.8,179.9,213.125,488261.4389104985,104060719.1678
1630540800000.0,2021-09-02 00:00:00,LTC/USD,180.89,188.05,179.465,183.45,219057.6798165713,40186131.36235
1630454400000.0,2021-09-01 00:00:00,LTC/USD,171.645,183.09,168.79,180.89,271716.34034717234,49150768.8054
1630368000000.0,2021-08-31 00:00:00,LTC/USD,167.345,175.39,165.705,171.645,99971.86279239126,17159670.389
1630281600000.0,2021-08-30 00:00:00,LTC/USD,174.46,176.59,166.635,167.345,96639.72086677223,16172174.08845
1630195200000.0,2021-08-29 00:00:00,LTC/USD,175.75,182.725,173.205,174.46,83972.6836002522,14649874.3809
1630108800000.0,2021-08-28 00:00:00,LTC/USD,176.37,177.11,171.44,175.75,47895.50143926031,8417634.37795
1630022400000.0,2021-08-27 00:00:00,LTC/USD,167.665,176.485,165.125,176.37,91089.40538045019,16065438.42695
1629936000000.0,2021-08-26 00:00:00,LTC/USD,177.855,180.23,165.04,167.665,159884.50534309488,26807035.58835
1629849600000.0,2021-08-25 00:00:00,LTC/USD,173.435,178.95,169.335,177.855,137665.22978212588,24484449.4429
1629763200000.0,2021-08-24 00:00:00,LTC/USD,187.05,188.62,172.38,173.44,181120.26945773754,31413499.53475
1629676800000.0,2021-08-23 00:00:00,LTC/USD,186.065,191.79,183.61,187.05,171400.7799382518,32060515.88745
1629590400000.0,2021-08-22 00:00:00,LTC/USD,179.78,189.775,178.645,186.065,173240.78798511272,32234047.21645
1629504000000.0,2021-08-21 00:00:00,LTC/USD,183.7,184.58,176.59,179.78,119968.41224190677,21567921.15285
1629417600000.0,2021-08-20 00:00:00,LTC/USD,175.605,184.125,174.185,183.7,96395.40516276538,17707835.9284
1629331200000.0,2021-08-19 00:00:00,LTC/USD,166.585,175.89,162.63,175.605,69377.19384727087,12182982.12555
1629244800000.0,2021-08-18 00:00:00,LTC/USD,168.53,174.65,162.785,166.585,89371.76600624305,14887995.64015
1629158400000.0,2021-08-17 00:00:00,LTC/USD,178.06,184.475,167.83,168.53,90024.78930694833,15171877.7419
1629072000000.0,2021-08-16 00:00:00,LTC/USD,184.775,189.15,176.645,178.06,115488.07705717173,20563807.0008
1628985600000.0,2021-08-15 00:00:00,LTC/USD,182.95,186.68,175.29,184.755,111002.00465373063,20508175.3698
1628899200000.0,2021-08-14 00:00:00,LTC/USD,183.44,185.24,174.83,182.95,94395.98248264554,17269744.9952
1628812800000.0,2021-08-13 00:00:00,LTC/USD,165.38,184.7,164.075,183.44,87563.43814789577,16062637.09385
1628726400000.0,2021-08-12 00:00:00,LTC/USD,170.685,179.8,160.84,165.38,119484.76487301973,19760390.4147
1628640000000.0,2021-08-11 00:00:00,LTC/USD,165.31,176.125,164.245,170.685,178800.62840993644,30518585.26015
1628553600000.0,2021-08-10 00:00:00,LTC/USD,166.27,168.455,158.815,165.31,220915.28272155343,36519505.3867
1628467200000.0,2021-08-09 00:00:00,LTC/USD,149.78,170.84,145.325,166.27,130055.21359144764,21624280.36385
1628380800000.0,2021-08-08 00:00:00,LTC/USD,156.02,157.59,147.055,149.78,82189.71257511016,12310375.1495
