https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BNB,Volume USD
1658707200000.0,2022-07-25 00:00:00,BNB/USD,261.32,262.633,244.265,244.484,104586.01167413818,25569606.47814
1658620800000.0,2022-07-24 00:00:00,BNB/USD,259.06,266.269,257.124,261.32,72894.56058973672,19048806.57331
1658534400000.0,2022-07-23 00:00:00,BNB/USD,262.574,272.567,252.695,259.06,102000.37831127924,26424218.00532
1658448000000.0,2022-07-22 00:00:00,BNB/USD,265.566,271.405,261.179,262.574,107964.79719191541,28348748.65787
1658361600000.0,2022-07-21 00:00:00,BNB/USD,258.256,265.998,250.678,265.566,94110.9705051475,24992673.99317
1658275200000.0,2022-07-20 00:00:00,BNB/USD,268.616,272.113,256.468,258.256,118686.43583002914,30651484.17172
1658188800000.0,2022-07-19 00:00:00,BNB/USD,264.213,274.85,255.823,268.616,120127.64323919648,32268207.01634
1658102400000.0,2022-07-18 00:00:00,BNB/USD,247.673,265.677,247.57,264.133,126819.20849291835,33497137.99686
1658016000000.0,2022-07-17 00:00:00,BNB/USD,249.74,255.605,246.392,247.673,103476.16535258183,25628252.30137
1657929600000.0,2022-07-16 00:00:00,BNB/USD,238.512,251.478,233.826,249.74,135819.6788765516,33919606.60263
1657843200000.0,2022-07-15 00:00:00,BNB/USD,238.346,242.642,235.22,238.512,101932.33231921245,24312084.44612
1657756800000.0,2022-07-14 00:00:00,BNB/USD,230.226,239.945,226.998,238.356,139646.27097895584,33285526.56546
1657670400000.0,2022-07-13 00:00:00,BNB/USD,220.225,230.767,216.308,230.226,181379.8740657007,41758362.88665
1657584000000.0,2022-07-12 00:00:00,BNB/USD,225.315,228.027,219.828,220.225,121946.9790616415,26855773.46385
1657497600000.0,2022-07-11 00:00:00,BNB/USD,234.556,234.884,224.819,225.315,110312.27726378625,24855010.75169
1657411200000.0,2022-07-10 00:00:00,BNB/USD,243.055,243.276,231.594,234.556,73830.35623697538,17317353.03752
1657324800000.0,2022-07-09 00:00:00,BNB/USD,240.409,244.897,240.409,243.055,61864.43141758038,15036459.3782
1657238400000.0,2022-07-08 00:00:00,BNB/USD,241.24,247.48,236.76,240.409,121116.14209838235,29117410.60573
1657152000000.0,2022-07-07 00:00:00,BNB/USD,238.324,243.629,235.02,241.261,79428.905803839,19163097.24314
1657065600000.0,2022-07-06 00:00:00,BNB/USD,230.474,239.765,228.77,238.324,129650.04255714908,30898716.74239
1656979200000.0,2022-07-05 00:00:00,BNB/USD,231.317,236.301,222.651,230.48,139728.30861241758,32204580.56899
1656892800000.0,2022-07-04 00:00:00,BNB/USD,218.826,231.941,214.478,231.27,114059.14014182556,26378457.3406
1656806400000.0,2022-07-03 00:00:00,BNB/USD,217.95,219.854,213.835,218.833,98016.85007905572,21449321.35335
