date,close,Open,High,Low
4/13/2022,4446.59,4394.3,4453.92,4392.7
4/12/2022,4397.45,4437.59,4471,4381.34
4/11/2022,4412.53,4462.64,4464.35,4408.38
4/8/2022,4488.28,4494.15,4520.41,4474.6
4/7/2022,4500.21,4474.65,4521.16,4450.3
4/6/2022,4481.15,4494.17,4503.94,4450.04
4/5/2022,4525.12,4572.45,4593.45,4514.17
4/4/2022,4582.64,4547.97,4583.5,4539.21
4/1/2022,4545.86,4540.32,4548.7,4507.57
3/31/2022,4530.41,4599.02,4603.07,4530.41
3/30/2022,4602.45,4624.2,4627.77,4581.32
3/29/2022,4631.6,4602.86,4637.3,4589.66
3/28/2022,4575.52,4541.09,4575.65,4517.69
3/25/2022,4543.06,4522.91,4546.03,4501.07
3/24/2022,4520.16,4469.98,4520.58,4465.17
3/23/2022,4456.24,4493.1,4501.07,4455.81
3/22/2022,4511.61,4469.1,4522,4469.1
3/21/2022,4461.18,4462.4,4481.75,4424.3
3/18/2022,4463.12,4407.34,4465.4,4390.57
3/17/2022,4411.67,4345.11,4412.67,4335.65
3/16/2022,4357.86,4288.14,4358.9,4251.99
3/15/2022,4262.45,4188.82,4271.05,4187.9
3/14/2022,4173.11,4202.75,4247.57,4161.72
3/11/2022,4204.31,4279.5,4291.01,4200.49
3/10/2022,4259.52,4252.55,4268.28,4209.8
3/9/2022,4277.88,4223.1,4299.4,4223.1
3/8/2022,4170.7,4202.66,4276.94,4157.87
3/7/2022,4201.09,4327.01,4327.01,4199.85
3/4/2022,4328.87,4342.12,4342.12,4284.98
3/3/2022,4363.49,4401.31,4416.78,4345.56
3/2/2022,4386.54,4322.56,4401.48,4322.56
3/1/2022,4306.26,4363.14,4378.45,4279.54
2/28/2022,4373.94,4354.17,4388.84,4315.12
2/25/2022,4384.65,4298.38,4385.34,4286.83
2/24/2022,4288.7,4155.77,4294.73,4114.65
2/23/2022,4225.5,4324.93,4341.51,4221.51
2/22/2022,4304.76,4332.74,4362.12,4267.11
2/18/2022,4348.87,4384.57,4394.6,4327.22
2/17/2022,4380.26,4456.06,4456.06,4373.81
2/16/2022,4475.01,4455.75,4489.55,4429.68
2/15/2022,4471.07,4429.28,4472.77,4429.28
2/14/2022,4401.67,4412.61,4426.22,4364.84
2/11/2022,4418.64,4506.27,4526.33,4401.41
2/10/2022,4504.08,4553.24,4588.92,4484.31
2/9/2022,4587.18,4547,4590.03,4547
2/8/2022,4521.54,4480.02,4531.32,4465.4
2/7/2022,4483.87,4505.75,4521.86,4471.47
2/4/2022,4500.53,4482.79,4539.66,4451.5
2/3/2022,4477.44,4535.41,4542.88,4470.39
2/2/2022,4589.38,4566.39,4595.31,4544.32
2/1/2022,4546.54,4519.57,4550.49,4483.53
1/31/2022,4515.55,4431.79,4516.89,4414.02
1/28/2022,4431.85,4336.19,4432.72,4292.46
1/27/2022,4326.51,4380.58,4428.74,4309.5
1/26/2022,4349.93,4408.43,4453.23,4304.8
1/25/2022,4356.45,4366.64,4411.01,4287.11
1/24/2022,4410.13,4356.32,4417.35,4222.62
1/21/2022,4397.94,4471.38,4494.52,4395.34
1/20/2022,4482.73,4547.35,4602.11,4477.95
1/19/2022,4532.76,4588.03,4611.55,4530.2
1/18/2022,4577.11,4632.24,4632.24,4568.7
1/14/2022,4662.85,4637.99,4665.13,4614.75
1/13/2022,4659.03,4733.56,4744.13,4650.29
1/12/2022,4726.35,4728.59,4748.83,4706.71
1/11/2022,4713.07,4669.14,4714.13,4638.27
1/10/2022,4670.29,4655.34,4673.02,4582.24
1/7/2022,4677.03,4697.66,4707.95,4662.74
1/6/2022,4696.05,4693.39,4725.01,4671.26
1/5/2022,4700.58,4787.99,4797.7,4699.44
1/4/2022,4793.54,4804.51,4818.62,4774.27
1/3/2022,4796.56,4778.14,4796.64,4758.17
12/31/2021,4766.18,4775.21,4786.83,4765.75
12/30/2021,4778.73,4794.23,4808.93,4775.33
12/29/2021,4793.06,4788.64,4804.06,4778.08
12/28/2021,4786.35,4795.49,4807.02,4780.04
12/27/2021,4791.19,4733.99,4791.49,4733.99
12/23/2021,4725.79,4703.96,4740.74,4703.96
12/22/2021,4696.56,4650.36,4697.67,4645.53
12/21/2021,4649.23,4594.96,4651.14,4583.16
12/20/2021,4568.02,4587.9,4587.9,4531.1
12/17/2021,4620.64,4652.5,4666.7,4600.22
12/16/2021,4668.67,4719.13,4731.99,4651.89
12/15/2021,4709.85,4636.46,4712.6,4611.22
12/14/2021,4634.09,4642.99,4660.47,4606.52
12/13/2021,4668.97,4710.3,4710.3,4667.6
12/10/2021,4712.02,4687.64,4713.57,4670.24
12/9/2021,4667.45,4691,4695.26,4665.98
12/8/2021,4701.21,4690.86,4705.06,4674.52
12/7/2021,4686.75,4631.97,4694.04,4631.97
12/6/2021,4591.67,4548.37,4612.6,4540.51
12/3/2021,4538.43,4589.49,4608.03,4495.12
12/2/2021,4577.1,4504.73,4595.46,4504.73
12/1/2021,4513.04,4602.82,4652.94,4510.27
11/30/2021,4567,4640.25,4646.02,4560
11/29/2021,4655.27,4628.75,4672.95,4625.26
11/26/2021,4594.62,4664.63,4664.63,4585.43
11/24/2021,4701.46,4675.78,4702.87,4659.89
11/23/2021,4690.7,4678.48,4699.39,4652.66
11/22/2021,4682.94,4712,4743.83,4682.17
11/19/2021,4697.96,4708.44,4717.75,4694.22
11/18/2021,4704.54,4700.72,4708.8,4672.78
11/17/2021,4688.67,4701.5,4701.5,4684.41
11/16/2021,4700.9,4679.42,4714.95,4679.42
11/15/2021,4682.8,4689.3,4697.42,4672.86
11/12/2021,4682.85,4655.24,4688.47,4650.77
11/11/2021,4649.27,4659.39,4664.55,4648.31
11/10/2021,4646.71,4670.26,4684.85,4630.86
11/9/2021,4685.25,4707.25,4708.53,4670.87
11/8/2021,4701.7,4701.48,4714.92,4694.39
11/5/2021,4697.53,4699.26,4718.5,4681.32
11/4/2021,4680.06,4662.93,4683,4662.59
11/3/2021,4660.57,4630.65,4663.46,4621.19
11/2/2021,4630.65,4613.34,4635.15,4613.34
11/1/2021,4613.67,4610.62,4620.34,4595.06
10/29/2021,4605.38,4572.87,4608.08,4567.59
10/28/2021,4596.42,4562.84,4597.55,4562.84
10/27/2021,4551.68,4580.22,4584.57,4551.66
10/26/2021,4574.79,4578.69,4598.53,4569.17
10/25/2021,4566.48,4553.69,4572.62,4537.36
10/22/2021,4544.9,4546.12,4559.67,4524
10/21/2021,4549.78,4532.24,4551.44,4526.89
10/20/2021,4536.19,4524.42,4540.87,4524.4
10/19/2021,4519.63,4497.34,4520.4,4496.41
10/18/2021,4486.46,4463.72,4488.75,4447.47
10/15/2021,4471.37,4447.69,4475.82,4447.69
10/14/2021,4438.26,4386.75,4439.73,4386.75
10/13/2021,4363.8,4358.01,4372.87,4329.92
10/12/2021,4350.65,4368.31,4374.89,4342.09
10/11/2021,4361.19,4385.44,4415.88,4360.59
10/8/2021,4391.34,4406.51,4412.02,4386.22
10/7/2021,4399.76,4383.73,4429.97,4383.73
10/6/2021,4363.55,4319.57,4365.57,4290.49
10/5/2021,4345.72,4309.87,4369.23,4309.87
10/4/2021,4300.46,4348.84,4355.51,4278.94
10/1/2021,4357.04,4317.16,4375.19,4288.52
9/30/2021,4307.54,4370.67,4382.55,4306.24
9/29/2021,4359.46,4362.41,4385.57,4355.08
9/28/2021,4352.63,4419.54,4419.54,4346.33
9/27/2021,4443.11,4442.12,4457.3,4436.19
9/24/2021,4455.48,4438.04,4463.12,4430.27
9/23/2021,4448.98,4406.75,4465.4,4406.75
9/22/2021,4395.64,4367.43,4416.75,4367.43
9/21/2021,4354.19,4374.45,4394.87,4347.96
9/20/2021,4357.73,4402.95,4402.95,4305.91
9/17/2021,4432.99,4469.74,4471.52,4427.76
9/16/2021,4473.75,4477.09,4485.87,4443.8
9/15/2021,4480.7,4447.49,4486.87,4438.37
9/14/2021,4443.05,4479.33,4485.68,4435.46
9/13/2021,4468.73,4474.81,4492.99,4445.7
9/10/2021,4458.58,4506.92,4520.47,4457.66
9/9/2021,4493.28,4513.02,4529.9,4492.07
9/8/2021,4514.07,4518.09,4521.79,4493.95
9/7/2021,4520.03,4535.38,4535.38,4513
9/3/2021,4535.43,4532.42,4541.45,4521.3
9/2/2021,4536.95,4534.48,4545.85,4524.66
9/1/2021,4524.09,4528.8,4537.11,4522.02
8/31/2021,4522.68,4529.75,4531.39,4515.8
8/30/2021,4528.79,4513.76,4537.36,4513.76
8/27/2021,4509.37,4474.1,4513.33,4474.1
8/26/2021,4470,4493.75,4495.9,4468.99
8/25/2021,4496.19,4490.45,4501.71,4485.66
8/24/2021,4486.23,4484.4,4492.81,4482.28
8/23/2021,4479.53,4450.29,4489.88,4450.29
8/20/2021,4441.67,4410.56,4444.35,4406.8
8/19/2021,4405.8,4382.44,4418.61,4367.73
8/18/2021,4400.27,4440.94,4454.32,4397.59
8/17/2021,4448.08,4462.12,4462.12,4417.83
8/16/2021,4479.71,4461.65,4480.26,4437.66
8/13/2021,4468,4464.84,4468.37,4460.82
8/12/2021,4460.83,4446.08,4461.77,4435.96
8/11/2021,4447.7,4442.18,4449.44,4436.42
8/10/2021,4436.75,4435.79,4445.21,4430.03
8/9/2021,4432.35,4437.77,4439.39,4424.74
8/6/2021,4436.52,4429.07,4440.82,4429.07
8/5/2021,4429.1,4408.86,4429.76,4408.86
8/4/2021,4402.66,4415.95,4416.17,4400.23
8/3/2021,4423.15,4392.74,4423.79,4373
8/2/2021,4387.16,4406.86,4422.18,4384.81
7/30/2021,4395.26,4395.12,4412.25,4389.65
7/29/2021,4419.15,4403.59,4429.97,4403.59
7/28/2021,4400.64,4402.95,4415.47,4387.01
7/27/2021,4401.46,4416.38,4416.38,4372.51
7/26/2021,4422.3,4409.58,4422.73,4405.45
7/23/2021,4411.79,4381.2,4415.18,4381.2
7/22/2021,4367.48,4361.27,4369.87,4350.06
7/21/2021,4358.69,4331.13,4359.7,4331.13
7/20/2021,4323.06,4265.11,4336.84,4262.05
7/19/2021,4258.49,4296.4,4296.4,4233.13
7/16/2021,4327.16,4367.43,4375.09,4322.53
7/15/2021,4360.03,4369.02,4369.02,4340.7
7/14/2021,4374.3,4380.11,4393.68,4362.36
7/13/2021,4369.21,4381.07,4392.37,4366.92
7/12/2021,4384.63,4372.41,4386.68,4364.03
7/9/2021,4369.55,4329.38,4371.6,4329.38
7/8/2021,4320.82,4321.07,4330.88,4289.37
7/7/2021,4358.13,4351.01,4361.88,4329.79
7/6/2021,4343.54,4356.46,4356.46,4314.37
7/2/2021,4352.34,4326.6,4355.43,4326.6
7/1/2021,4319.94,4300.73,4320.66,4300.73
6/30/2021,4297.5,4290.65,4302.43,4287.96
6/29/2021,4291.8,4293.21,4300.52,4287.04
6/28/2021,4290.61,4284.9,4292.14,4274.67
6/25/2021,4280.7,4274.45,4286.12,4271.16
6/24/2021,4266.49,4256.97,4271.28,4256.97
6/23/2021,4241.84,4249.27,4256.6,4241.43
6/22/2021,4246.44,4224.61,4255.84,4217.27
6/21/2021,4224.79,4173.4,4226.24,4173.4
6/18/2021,4166.45,4204.78,4204.78,4164.4
6/17/2021,4221.86,4220.37,4232.29,4196.05
6/16/2021,4223.7,4248.87,4251.89,4202.45
6/15/2021,4246.59,4255.28,4257.16,4238.35
6/14/2021,4255.15,4248.31,4255.59,4234.07
6/11/2021,4247.44,4242.9,4248.38,4232.25
6/10/2021,4239.18,4228.56,4249.74,4220.34
6/9/2021,4219.55,4232.99,4237.09,4218.74
6/8/2021,4227.26,4233.81,4236.74,4208.41
6/7/2021,4226.52,4229.34,4232.34,4215.66
6/4/2021,4229.89,4206.05,4233.45,4206.05
6/3/2021,4192.85,4191.43,4204.39,4167.93
6/2/2021,4208.12,4206.82,4217.37,4198.27
6/1/2021,4202.04,4216.52,4234.12,4197.59
5/28/2021,4204.11,4210.77,4218.36,4203.57
5/27/2021,4200.88,4201.94,4213.38,4197.78
5/26/2021,4195.99,4191.59,4202.61,4184.11
5/25/2021,4188.13,4205.94,4213.42,4182.52
5/24/2021,4197.05,4170.16,4209.52,4170.16
5/21/2021,4155.86,4168.61,4188.72,4151.72
5/20/2021,4159.12,4121.97,4172.8,4121.97
5/19/2021,4115.68,4098.45,4116.93,4061.41
5/18/2021,4127.83,4165.94,4169.15,4125.99
5/17/2021,4163.29,4169.92,4171.92,4142.69
5/14/2021,4173.85,4129.58,4183.13,4129.58
5/13/2021,4112.5,4074.99,4131.58,4074.99
5/12/2021,4063.04,4130.55,4134.73,4056.88
5/11/2021,4152.1,4150.34,4162.04,4111.53
5/10/2021,4188.43,4228.29,4236.39,4188.13
5/7/2021,4232.6,4210.34,4238.04,4201.64
5/6/2021,4201.62,4169.14,4202.7,4147.33
5/5/2021,4167.59,4177.06,4187.72,4160.94
5/4/2021,4164.66,4179.04,4179.04,4128.59
5/3/2021,4192.66,4191.98,4209.39,4188.03
4/30/2021,4181.17,4198.1,4198.1,4174.85
4/29/2021,4211.47,4206.14,4218.78,4176.81
4/28/2021,4183.18,4185.14,4201.53,4181.78
4/27/2021,4186.72,4188.25,4193.35,4176.22
4/26/2021,4187.62,4185.03,4194.19,4182.36
4/23/2021,4180.17,4138.78,4194.17,4138.78
4/22/2021,4134.98,4170.46,4179.57,4123.69
4/21/2021,4173.42,4128.42,4175.02,4126.35
4/20/2021,4134.94,4159.18,4159.18,4118.38
4/19/2021,4163.26,4179.8,4180.81,4150.47
4/16/2021,4185.47,4174.14,4191.31,4170.75
4/15/2021,4170.42,4139.76,4173.49,4139.76
4/14/2021,4124.66,4143.25,4151.69,4120.87
4/13/2021,4141.59,4130.1,4148,4124.43
4/12/2021,4127.99,4124.71,4131.76,4114.82
4/9/2021,4128.8,4096.11,4129.48,4095.51
4/8/2021,4097.17,4089.95,4098.19,4082.54
4/7/2021,4079.95,4074.29,4083.13,4068.31
4/6/2021,4073.94,4075.57,4086.23,4068.14
4/5/2021,4077.91,4034.44,4083.42,4034.44
4/1/2021,4019.87,3992.78,4020.63,3992.78
3/31/2021,3972.89,3967.25,3994.41,3966.98
3/30/2021,3958.55,3963.34,3968.01,3944.35
3/29/2021,3971.09,3969.31,3981.83,3943.25
3/26/2021,3974.54,3917.12,3978.19,3917.12
3/25/2021,3909.52,3879.34,3919.54,3853.5
3/24/2021,3889.14,3919.93,3942.08,3889.07
3/23/2021,3910.52,3937.6,3949.13,3901.57
3/22/2021,3940.59,3916.48,3955.31,3914.16
3/19/2021,3913.1,3913.14,3930.12,3886.75
3/18/2021,3915.46,3953.5,3969.62,3910.86
3/17/2021,3974.12,3949.57,3983.87,3935.74
3/16/2021,3962.71,3973.59,3981.04,3953.44
3/15/2021,3968.94,3942.96,3970.08,3923.54
3/12/2021,3943.34,3924.52,3944.99,3915.21
3/11/2021,3939.34,3915.54,3960.27,3915.54
3/10/2021,3898.81,3891.99,3917.35,3885.73
3/9/2021,3875.44,3851.93,3903.76,3851.93
3/8/2021,3821.35,3844.39,3881.06,3819.25
3/5/2021,3841.94,3793.58,3851.69,3730.19
3/4/2021,3768.47,3818.53,3843.67,3723.34
3/3/2021,3819.72,3863.99,3874.47,3818.86
3/2/2021,3870.29,3903.64,3906.41,3868.57
3/1/2021,3901.82,3842.51,3914.5,3842.51
2/26/2021,3811.15,3839.66,3861.08,3789.54
2/25/2021,3829.34,3915.8,3925.02,3814.04
2/24/2021,3925.43,3873.71,3928.65,3859.6
2/23/2021,3881.37,3857.07,3895.98,3805.59
2/22/2021,3876.5,3885.55,3902.92,3874.71
2/19/2021,3906.71,3921.16,3930.41,3903.07
2/18/2021,3913.97,3915.86,3921.98,3885.03
2/17/2021,3931.33,3918.5,3933.61,3900.43
2/16/2021,3932.59,3939.61,3950.43,3923.85
2/12/2021,3934.83,3911.65,3937.23,3905.78
2/11/2021,3916.38,3916.4,3925.99,3890.39
2/10/2021,3909.88,3920.78,3931.5,3884.94
2/9/2021,3911.23,3910.49,3918.35,3902.64
2/8/2021,3915.59,3892.59,3915.77,3892.59
2/5/2021,3886.83,3878.3,3894.56,3874.93
2/4/2021,3871.74,3836.66,3872.42,3836.66
2/3/2021,3830.17,3840.27,3847.51,3816.68
2/2/2021,3826.31,3791.84,3843.09,3791.84
2/1/2021,3773.86,3731.17,3784.32,3725.62
1/29/2021,3714.24,3778.05,3778.05,3694.12
1/28/2021,3787.38,3755.75,3830.5,3755.75
1/27/2021,3750.77,3836.83,3836.83,3732.48
1/26/2021,3849.62,3862.96,3870.9,3847.78
1/25/2021,3855.36,3851.68,3859.23,3797.16
1/22/2021,3841.47,3844.24,3852.31,3830.41
1/21/2021,3853.07,3857.46,3861.45,3845.05
1/20/2021,3851.85,3816.22,3859.75,3816.22
1/19/2021,3798.91,3781.88,3804.53,3780.37
1/15/2021,3768.25,3788.73,3788.73,3749.62
1/14/2021,3795.54,3814.98,3823.6,3792.86
1/13/2021,3809.84,3802.23,3820.96,3791.5
1/12/2021,3801.19,3801.62,3810.78,3776.51
1/11/2021,3799.61,3803.14,3817.86,3789.02
1/8/2021,3824.68,3815.05,3826.69,3783.6
1/7/2021,3803.79,3764.71,3811.55,3764.71
1/6/2021,3748.14,3712.2,3783.04,3705.34
1/5/2021,3726.86,3698.02,3737.83,3695.07
1/4/2021,3700.65,3764.61,3769.99,3662.71
12/31/2020,3756.07,3733.27,3760.2,3726.88
12/30/2020,3732.04,3736.19,3744.63,3730.21
12/29/2020,3727.04,3750.01,3756.12,3723.31
12/28/2020,3735.36,3723.03,3740.51,3723.03
12/24/2020,3703.06,3694.03,3703.82,3689.32
12/23/2020,3690.01,3693.42,3711.24,3689.28
12/22/2020,3687.26,3698.08,3698.26,3676.16
12/21/2020,3694.92,3684.28,3702.9,3636.48
12/18/2020,3709.41,3722.39,3726.7,3685.84
12/17/2020,3722.48,3713.65,3725.12,3710.87
12/16/2020,3701.17,3696.25,3711.27,3688.57
12/15/2020,3694.62,3666.41,3695.29,3659.62
12/14/2020,3647.49,3675.27,3697.61,3645.84
12/11/2020,3663.46,3656.08,3665.91,3633.4
12/10/2020,3668.1,3659.13,3678.49,3645.18
12/9/2020,3672.82,3705.98,3712.39,3660.54
12/8/2020,3702.25,3683.05,3708.45,3678.83
12/7/2020,3691.96,3694.73,3697.41,3678.88
12/4/2020,3699.12,3670.94,3699.2,3670.94
12/3/2020,3666.72,3668.28,3682.73,3657.17
12/2/2020,3669.01,3653.78,3670.96,3644.84
12/1/2020,3662.45,3645.87,3678.45,3645.87
11/30/2020,3621.63,3634.18,3634.18,3594.39
11/27/2020,3638.35,3638.55,3644.31,3629.33
11/25/2020,3629.65,3635.5,3635.5,3617.76
11/24/2020,3635.41,3594.52,3642.31,3594.52
11/23/2020,3577.59,3566.82,3589.81,3552.77
11/20/2020,3557.54,3579.31,3581.23,3556.85
11/19/2020,3581.87,3559.41,3585.22,3543.84
11/18/2020,3567.79,3612.09,3619.09,3567.33
11/17/2020,3609.53,3610.31,3623.11,3588.68
11/16/2020,3626.91,3600.16,3628.51,3600.16
11/13/2020,3585.15,3552.57,3593.66,3552.57
11/12/2020,3537.01,3562.67,3569.02,3518.58
11/11/2020,3572.66,3563.22,3581.16,3557
11/10/2020,3545.53,3543.26,3557.22,3511.91
11/9/2020,3550.5,3583.04,3645.99,3547.48
11/6/2020,3509.44,3508.34,3521.58,3484.34
11/5/2020,3510.45,3485.74,3529.05,3485.74
11/4/2020,3443.44,3406.46,3486.25,3405.17
11/3/2020,3369.02,3336.25,3389.49,3336.25
11/2/2020,3310.24,3296.2,3330.14,3279.74
10/30/2020,3269.96,3293.59,3304.93,3233.94
10/29/2020,3310.11,3277.17,3341.05,3259.82
10/28/2020,3271.03,3342.48,3342.48,3268.89
10/27/2020,3390.68,3403.15,3409.51,3388.71
10/26/2020,3400.97,3441.42,3441.42,3364.86
10/23/2020,3465.39,3464.9,3466.46,3440.45
10/22/2020,3453.49,3438.5,3460.53,3415.34
10/21/2020,3435.56,3439.91,3464.86,3433.06
10/20/2020,3443.12,3439.38,3476.93,3435.65
10/19/2020,3426.92,3493.66,3502.42,3419.93
10/16/2020,3483.81,3493.5,3515.76,3480.45
10/15/2020,3483.34,3453.72,3489.08,3440.89
10/14/2020,3488.67,3515.47,3527.94,3480.55
10/13/2020,3511.93,3534.01,3534.01,3500.86
10/12/2020,3534.22,3500.02,3549.85,3499.61
10/9/2020,3477.13,3459.67,3482.34,3458.07
10/8/2020,3446.83,3434.28,3447.28,3428.15
10/7/2020,3419.45,3384.56,3426.26,3384.56
10/6/2020,3360.95,3408.74,3431.56,3354.54
10/5/2020,3408.63,3367.27,3409.57,3367.27
10/2/2020,3348.44,3338.94,3369.1,3323.69
10/1/2020,3380.8,3385.87,3397.18,3361.39
9/30/2020,3363,3341.21,3393.56,3340.47
9/29/2020,3335.47,3350.92,3357.92,3327.54
9/28/2020,3351.6,3333.9,3360.74,3332.91
9/25/2020,3298.46,3236.66,3306.88,3228.44
9/24/2020,3246.59,3226.14,3278.7,3209.45
9/23/2020,3236.92,3320.11,3323.35,3232.57
9/22/2020,3315.57,3295.75,3320.31,3270.95
9/21/2020,3281.06,3285.57,3285.57,3229.1
9/18/2020,3319.47,3357.38,3362.27,3292.4
9/17/2020,3357.01,3346.86,3375.17,3328.82
9/16/2020,3385.49,3411.23,3428.92,3384.45
9/15/2020,3401.2,3407.73,3419.48,3389.25
9/14/2020,3383.54,3363.56,3402.93,3363.56
9/11/2020,3340.97,3352.7,3368.95,3310.47
9/10/2020,3339.19,3412.56,3425.55,3329.25
9/9/2020,3398.96,3369.82,3424.77,3366.84
9/8/2020,3331.84,3371.88,3379.97,3329.27
9/4/2020,3426.96,3453.6,3479.15,3349.63
9/3/2020,3455.06,3564.74,3564.85,3427.41
9/2/2020,3580.84,3543.76,3588.11,3535.23
9/1/2020,3526.65,3507.44,3528.03,3494.6
8/31/2020,3500.31,3509.73,3514.77,3493.25
8/28/2020,3508.01,3494.69,3509.23,3484.32
8/27/2020,3484.55,3485.14,3501.38,3468.35
8/26/2020,3478.73,3449.97,3481.07,3444.15
8/25/2020,3443.62,3435.95,3444.21,3425.84
8/24/2020,3431.28,3418.09,3432.09,3413.13
8/21/2020,3397.16,3386.01,3399.96,3379.31
8/20/2020,3385.51,3360.48,3390.8,3354.69
8/19/2020,3374.85,3392.51,3399.54,3369.66
8/18/2020,3389.78,3387.04,3395.06,3370.15
8/17/2020,3381.99,3380.86,3387.59,3379.22
8/14/2020,3372.85,3368.66,3378.51,3361.64
8/13/2020,3373.43,3372.95,3387.24,3363.35
8/12/2020,3380.35,3355.46,3387.89,3355.46
8/11/2020,3333.69,3370.34,3381.01,3326.44
8/10/2020,3360.47,3356.04,3363.29,3335.44
8/7/2020,3351.28,3340.05,3352.54,3328.72
8/6/2020,3349.16,3323.17,3351.03,3318.14
8/5/2020,3327.77,3317.37,3330.77,3317.37
8/4/2020,3306.51,3296.6,3306.84,3286.37
8/3/2020,3294.61,3288.26,3302.73,3284.53
7/31/2020,3271.12,3270.45,3272.17,3220.26
7/30/2020,3246.22,3231.76,3250.92,3204.13
7/29/2020,3258.44,3227.22,3264.74,3227.22
7/28/2020,3218.44,3234.27,3243.72,3216.17
7/27/2020,3239.41,3219.84,3241.43,3214.25
7/24/2020,3215.63,3218.58,3227.26,3200.05
7/23/2020,3235.66,3271.64,3279.99,3222.66
7/22/2020,3276.02,3254.86,3279.32,3253.1
7/21/2020,3257.3,3268.52,3277.29,3247.77
7/20/2020,3251.84,3224.29,3258.61,3215.16
7/17/2020,3224.73,3224.21,3233.52,3205.65
7/16/2020,3215.57,3208.36,3220.39,3198.59
7/15/2020,3226.56,3225.98,3238.28,3200.76
7/14/2020,3197.52,3141.11,3200.95,3127.66
7/13/2020,3155.22,3205.08,3235.32,3149.43
7/10/2020,3185.04,3152.47,3186.82,3136.22
7/9/2020,3152.05,3176.17,3179.78,3115.7
7/8/2020,3169.94,3153.07,3171.8,3136.53
7/7/2020,3145.32,3166.44,3184.15,3142.93
7/6/2020,3179.72,3155.29,3182.59,3155.29
7/2/2020,3130.01,3143.64,3165.81,3124.52
7/1/2020,3115.86,3105.92,3128.44,3101.17
6/30/2020,3100.29,3050.2,3111.51,3047.83
6/29/2020,3053.24,3018.59,3053.89,2999.74
6/26/2020,3009.05,3073.2,3073.73,3004.63
6/25/2020,3083.76,3046.6,3086.25,3024.01
6/24/2020,3050.33,3114.4,3115.01,3032.13
6/23/2020,3131.29,3138.7,3154.9,3127.12
6/22/2020,3117.86,3094.42,3120.92,3079.39
6/19/2020,3097.74,3140.29,3155.53,3083.11
6/18/2020,3115.34,3101.64,3120,3093.51
6/17/2020,3113.49,3136.13,3141.16,3108.03
6/16/2020,3124.74,3131,3153.45,3076.06
6/15/2020,3066.59,2993.76,3079.76,2965.66
6/12/2020,3041.31,3071.04,3088.42,2984.47
6/11/2020,3002.1,3123.53,3123.53,2999.49
6/10/2020,3190.14,3213.42,3223.27,3181.49
6/9/2020,3207.18,3213.32,3222.71,3193.11
6/8/2020,3232.39,3199.92,3233.13,3196
6/5/2020,3193.93,3163.84,3211.72,3163.84
6/4/2020,3112.35,3111.56,3128.91,3090.41
6/3/2020,3122.87,3098.9,3130.94,3098.9
6/2/2020,3080.82,3064.78,3081.07,3051.64
6/1/2020,3055.73,3038.78,3062.18,3031.54
5/29/2020,3044.31,3025.17,3049.17,2998.61
5/28/2020,3029.73,3046.61,3068.67,3023.4
5/27/2020,3036.13,3015.65,3036.25,2969.75
5/26/2020,2991.77,3004.08,3021.72,2988.17
5/22/2020,2955.45,2948.05,2956.76,2933.59
5/21/2020,2948.51,2969.95,2978.5,2938.57
5/20/2020,2971.61,2953.63,2980.29,2953.63
5/19/2020,2922.94,2948.59,2964.21,2922.35
5/18/2020,2953.91,2913.86,2968.09,2913.86
5/15/2020,2863.7,2829.95,2865.01,2816.78
5/14/2020,2852.5,2794.54,2852.8,2766.64
5/13/2020,2820,2865.86,2874.14,2793.15
5/12/2020,2870.12,2939.5,2945.82,2869.59
5/11/2020,2930.32,2915.46,2944.25,2903.44
5/8/2020,2929.8,2908.83,2932.16,2902.88
5/7/2020,2881.19,2878.26,2901.92,2876.48
5/6/2020,2848.42,2883.14,2891.11,2847.65
5/5/2020,2868.44,2868.88,2898.23,2863.55
5/4/2020,2842.74,2815.01,2844.24,2797.85
5/1/2020,2830.71,2869.09,2869.09,2821.61
4/30/2020,2912.43,2930.91,2930.91,2892.47
4/29/2020,2939.51,2918.46,2954.86,2912.16
4/28/2020,2863.39,2909.96,2921.15,2860.71
4/27/2020,2878.48,2854.65,2887.72,2852.89
4/24/2020,2836.74,2812.64,2842.71,2791.76
4/23/2020,2797.8,2810.42,2844.9,2794.26
4/22/2020,2799.31,2787.89,2815.1,2775.95
4/21/2020,2736.56,2784.81,2785.54,2727.1
4/20/2020,2823.16,2845.62,2868.98,2820.43
4/17/2020,2874.56,2842.43,2879.22,2830.88
4/16/2020,2799.55,2799.34,2806.51,2764.32
4/15/2020,2783.36,2795.64,2801.88,2761.54
4/14/2020,2846.06,2805.1,2851.85,2805.1
4/13/2020,2761.63,2782.46,2782.46,2721.17
4/9/2020,2789.82,2776.99,2818.57,2762.36
4/8/2020,2749.98,2685,2760.75,2663.3
4/7/2020,2659.41,2738.65,2756.89,2657.67
4/6/2020,2663.68,2578.28,2676.85,2574.57
4/3/2020,2488.65,2514.92,2538.18,2459.96
4/2/2020,2526.9,2458.54,2533.22,2455.79
4/1/2020,2470.5,2498.08,2522.75,2447.49
3/31/2020,2584.59,2614.69,2641.39,2571.15
3/30/2020,2626.65,2558.98,2631.8,2545.28
3/27/2020,2541.47,2555.87,2615.91,2520.02
3/26/2020,2630.07,2501.29,2637.01,2500.72
3/25/2020,2475.56,2457.77,2571.42,2407.53
