https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BNB,Volume USD
1668067200000.0,2022-11-10 08:00:00,BNB/USD,477.475,501.475,330.125,423.7,3590.3685414208167,1521239.151
1668063600000.0,2022-11-10 07:00:00,BNB/USD,566.3,610.0,350.05,477.475,6110.768169537672,2917739.03175
1668060000000.0,2022-11-10 06:00:00,BNB/USD,345.475,670.0,321.5,566.3,8289.358375684267,4694263.64815
1668056400000.0,2022-11-10 05:00:00,BNB/USD,329.85,366.275,328.825,345.475,3847.8978840726536,1329352.5215
1668052800000.0,2022-11-10 04:00:00,BNB/USD,331.775,335.45,310.0,329.85,1986.025423677429,655090.486
1668049200000.0,2022-11-10 03:00:00,BNB/USD,276.45,348.8,275.975,331.775,19247.224117248134,6385747.7815
1668045600000.0,2022-11-10 02:00:00,BNB/USD,271.9,277.575,269.6,276.45,6762.6261819497195,1869528.008
1668042000000.0,2022-11-10 01:00:00,BNB/USD,269.575,275.375,268.825,271.9,8402.023234645092,2284510.1175
1668038400000.0,2022-11-10 00:00:00,BNB/USD,259.85,269.575,255.0,269.575,11739.65431976259,3164717.31325
1668034800000.0,2022-11-09 23:00:00,BNB/USD,272.55,279.225,231.0,259.85,41622.17576051568,10815522.37137
1668031200000.0,2022-11-09 22:00:00,BNB/USD,263.55,273.225,259.45,272.55,11469.450273344339,3125998.672
1668027600000.0,2022-11-09 21:00:00,BNB/USD,279.225,279.325,258.4,263.55,16786.823368431036,4424167.29875
1668024000000.0,2022-11-09 20:00:00,BNB/USD,287.225,291.95,274.5,279.2,14282.236078975646,3987600.31325
1668020400000.0,2022-11-09 19:00:00,BNB/USD,284.55,312.0,284.55,287.225,6638.612108103403,1906775.36275
1668016800000.0,2022-11-09 18:00:00,BNB/USD,292.275,293.25,276.1,284.55,14835.078932525037,4221321.71025
1668013200000.0,2022-11-09 17:00:00,BNB/USD,294.025,296.575,290.225,292.275,16210.76132495082,4738000.26625
1668009600000.0,2022-11-09 16:00:00,BNB/USD,294.675,299.05,289.0,294.025,5981.951728594508,1758843.357
1668006000000.0,2022-11-09 15:00:00,BNB/USD,303.9,307.75,291.0,294.725,5917.0282678768335,1743896.15625
1668002400000.0,2022-11-09 14:00:00,BNB/USD,301.775,309.45,297.025,303.9,6927.011893715038,2105118.9145
1667998800000.0,2022-11-09 13:00:00,BNB/USD,306.9,308.6,299.35,301.775,7547.121312235938,2277532.534
1667995200000.0,2022-11-09 12:00:00,BNB/USD,308.2,313.75,302.65,306.9,59336.29061827958,18210307.59075
1667991600000.0,2022-11-09 11:00:00,BNB/USD,303.45,308.625,300.8,308.2,865.6825454250487,266803.3605
1667988000000.0,2022-11-09 10:00:00,BNB/USD,297.4,305.35,286.925,303.45,17206.096739990116,5221190.05575
1667984400000.0,2022-11-09 09:00:00,BNB/USD,308.725,308.975,293.5,297.4,6299.310815400135,1873415.0365
1667980800000.0,2022-11-09 08:00:00,BNB/USD,316.95,317.575,305.825,308.725,6765.135263584095,2088566.38425
1667977200000.0,2022-11-09 07:00:00,BNB/USD,318.6,325.15,316.0,316.95,2807.02434768891,889686.367
1667973600000.0,2022-11-09 06:00:00,BNB/USD,316.6,322.4,316.125,318.6,4549.110826271186,1449346.70925
1667970000000.0,2022-11-09 05:00:00,BNB/USD,316.025,322.1,312.625,316.6,3179.7143911876183,1006697.57625
1667966400000.0,2022-11-09 04:00:00,BNB/USD,322.7,324.275,314.0,316.025,1989.4934316905308,628729.66175
1667962800000.0,2022-11-09 03:00:00,BNB/USD,318.65,323.725,316.45,322.7,2338.160726681128,754524.4665
1667959200000.0,2022-11-09 02:00:00,BNB/USD,325.025,329.85,317.175,318.65,4941.638565824573,1574653.129
1667955600000.0,2022-11-09 01:00:00,BNB/USD,326.4,331.125,323.175,325.025,8320.053530497655,2704225.39875
1667952000000.0,2022-11-09 00:00:00,BNB/USD,327.925,334.05,324.0,326.4,7545.906671262255,2462983.9375
1667948400000.0,2022-11-08 23:00:00,BNB/USD,316.65,336.225,315.25,327.925,7375.484132804757,2418605.63425
1667944800000.0,2022-11-08 22:00:00,BNB/USD,319.275,322.3,315.975,316.65,3821.4119556292444,1210050.09575
1667941200000.0,2022-11-08 21:00:00,BNB/USD,317.025,322.9,314.6,319.275,6912.430617022944,2206966.28525
1667937600000.0,2022-11-08 20:00:00,BNB/USD,317.125,323.75,311.45,317.1,17051.411032797223,5407002.4385
1667934000000.0,2022-11-08 19:00:00,BNB/USD,327.325,331.3,299.5,317.125,30476.89841545132,9664986.41
1667930400000.0,2022-11-08 18:00:00,BNB/USD,348.7,357.175,322.1,327.325,43089.42536775376,14104246.1585
1667926800000.0,2022-11-08 17:00:00,BNB/USD,376.475,390.85,346.8,348.7,29460.403863636366,10272842.82725
1667923200000.0,2022-11-08 16:00:00,BNB/USD,327.45,399.092,326.325,376.475,57669.029027452016,21710947.70311
1667919600000.0,2022-11-08 15:00:00,BNB/USD,323.375,327.575,321.55,327.45,4633.571257443885,1517262.90825
1667916000000.0,2022-11-08 14:00:00,BNB/USD,325.0,326.7,320.4,323.375,7481.788060301508,2419423.214
1667912400000.0,2022-11-08 13:00:00,BNB/USD,325.85,326.875,323.625,325.0,3393.000221538461,1102725.072
1667908800000.0,2022-11-08 12:00:00,BNB/USD,325.075,327.225,322.8,325.85,6471.6391614239665,2108783.62075
1667905200000.0,2022-11-08 11:00:00,BNB/USD,326.425,328.925,325.075,325.075,3033.452856263939,986099.68725
1667901600000.0,2022-11-08 10:00:00,BNB/USD,331.4,331.45,326.15,326.425,3620.772797733017,1181910.7605
1667898000000.0,2022-11-08 09:00:00,BNB/USD,332.725,333.825,330.425,331.4,10794.430100331925,3577274.13525
1667894400000.0,2022-11-08 08:00:00,BNB/USD,326.1,337.225,325.9,332.75,13348.880903080391,4441840.1205
1667890800000.0,2022-11-08 07:00:00,BNB/USD,325.9,330.0,324.975,326.125,15337.91150632426,5002076.39
1667887200000.0,2022-11-08 06:00:00,BNB/USD,321.05,327.2,318.2,325.9,6497.678819423136,2117593.52725
1667883600000.0,2022-11-08 05:00:00,BNB/USD,319.175,324.9,312.825,321.05,83383.3159165239,26770213.575
1667880000000.0,2022-11-08 04:00:00,BNB/USD,335.0,337.75,316.5,319.2,32458.887680137846,10360876.9475
1667876400000.0,2022-11-08 03:00:00,BNB/USD,340.5,346.05,333.65,335.0,11727.604764925372,3928747.59625
1667872800000.0,2022-11-08 02:00:00,BNB/USD,341.05,348.925,340.25,340.525,5913.696937082447,2013761.6495
1667869200000.0,2022-11-08 01:00:00,BNB/USD,336.8,342.0,335.075,341.05,8793.245118750916,2998936.24775
1667865600000.0,2022-11-08 00:00:00,BNB/USD,337.15,339.675,336.5,336.8,8117.971765142518,2734132.8905
1667862000000.0,2022-11-07 23:00:00,BNB/USD,332.95,337.575,332.675,337.125,5503.579571375602,1855394.263
1667858400000.0,2022-11-07 22:00:00,BNB/USD,338.425,338.575,329.4,332.9,2678.598601682187,891705.4745
1667854800000.0,2022-11-07 21:00:00,BNB/USD,342.8,343.425,335.8,338.425,4123.206892221319,1395396.2925
1667851200000.0,2022-11-07 20:00:00,BNB/USD,342.45,343.925,341.7,342.8,11447.174976662776,3924091.582
1667847600000.0,2022-11-07 19:00:00,BNB/USD,337.025,344.75,337.025,342.45,10594.508514381661,3628089.44075
1667844000000.0,2022-11-07 18:00:00,BNB/USD,336.0,338.775,336.0,337.025,2523.0235857874045,850322.024
1667840400000.0,2022-11-07 17:00:00,BNB/USD,335.4,336.875,333.6,336.0,4868.353800595239,1635766.877
1667836800000.0,2022-11-07 16:00:00,BNB/USD,335.025,341.55,334.875,335.4,8794.578391472869,2949701.5925
1667833200000.0,2022-11-07 15:00:00,BNB/USD,328.65,335.025,328.45,335.025,11791.8685098127,3950570.7475
1667829600000.0,2022-11-07 14:00:00,BNB/USD,328.55,329.375,326.525,328.65,7126.552900502054,2342141.61075
1667826000000.0,2022-11-07 13:00:00,BNB/USD,332.025,333.275,328.25,328.55,8849.401218992543,2907470.7705
1667822400000.0,2022-11-07 12:00:00,BNB/USD,332.25,333.025,329.7,332.025,5705.3770582034485,1894327.81775
1667818800000.0,2022-11-07 11:00:00,BNB/USD,332.625,333.875,331.9,332.25,3301.7764582392774,1097015.22825
1667815200000.0,2022-11-07 10:00:00,BNB/USD,330.475,333.9,330.25,332.625,2637.8863261931606,877426.93925
1667811600000.0,2022-11-07 09:00:00,BNB/USD,331.775,332.15,330.0,330.475,3825.5988266888567,1264264.77225
1667808000000.0,2022-11-07 08:00:00,BNB/USD,328.1,331.9,327.625,331.775,11426.602803104515,3791061.145
1667804400000.0,2022-11-07 07:00:00,BNB/USD,337.925,337.925,327.35,328.1,15089.848898201766,4950979.4235
1667800800000.0,2022-11-07 06:00:00,BNB/USD,338.175,339.55,336.725,337.925,5158.590895169046,1743216.82825
1667797200000.0,2022-11-07 05:00:00,BNB/USD,337.675,340.075,337.2,338.175,5975.789075182967,2020862.4705
1667793600000.0,2022-11-07 04:00:00,BNB/USD,339.425,339.475,335.725,337.675,4993.983178351966,1686343.26975
1667790000000.0,2022-11-07 03:00:00,BNB/USD,341.375,341.4,337.575,339.425,9263.854029608898,3144383.654
1667786400000.0,2022-11-07 02:00:00,BNB/USD,338.1,342.425,337.35,341.375,10937.36589674112,3733743.283
1667782800000.0,2022-11-07 01:00:00,BNB/USD,333.6,338.875,331.75,338.1,4641.568180272108,1569314.20175
1667779200000.0,2022-11-07 00:00:00,BNB/USD,337.95,337.95,331.725,333.6,5789.98478192446,1931538.92325
1667775600000.0,2022-11-06 23:00:00,BNB/USD,349.05,349.175,337.8,337.95,6154.024360852197,2079752.53275
1667772000000.0,2022-11-06 22:00:00,BNB/USD,350.55,351.575,347.65,349.05,1641.152677266867,572844.342
1667768400000.0,2022-11-06 21:00:00,BNB/USD,352.7,352.725,350.375,350.55,887.4576244472971,311098.27025
1667764800000.0,2022-11-06 20:00:00,BNB/USD,352.95,353.55,351.425,352.7,1142.9289403175503,403111.03725
1667761200000.0,2022-11-06 19:00:00,BNB/USD,352.5,353.55,350.875,352.95,6010.9717261651795,2121572.47075
1667757600000.0,2022-11-06 18:00:00,BNB/USD,352.375,352.9,350.55,352.5,1977.9923971631204,697242.32
1667754000000.0,2022-11-06 17:00:00,BNB/USD,354.125,354.6,351.625,352.375,1143.4890216388792,402936.944
1667750400000.0,2022-11-06 16:00:00,BNB/USD,350.5,356.125,348.025,354.125,5514.590960112954,1952854.52375
1667746800000.0,2022-11-06 15:00:00,BNB/USD,350.175,352.575,349.875,350.5,2362.302419400856,827986.998
1667743200000.0,2022-11-06 14:00:00,BNB/USD,351.65,351.65,348.7,350.175,4201.25170200614,1471173.31475
1667739600000.0,2022-11-06 13:00:00,BNB/USD,351.575,352.975,351.0,351.65,1631.479252097256,573709.679
1667736000000.0,2022-11-06 12:00:00,BNB/USD,351.25,352.425,350.8,351.575,1515.3228656758872,532749.6365
