https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume USD
1711670400,2024-03-29 00:00:00,USDT/USD,1.00005,1.00072,0.99960,1.00056,3889024.61127,3891202.465052311
1711584000,2024-03-28 00:00:00,USDT/USD,0.99947,1.00043,0.99914,1.00006,6859451.31882,6859862.885899128
1711497600,2024-03-27 00:00:00,USDT/USD,0.99991,1.00038,0.99841,0.99954,10467229.55483,10462414.629234778
1711411200,2024-03-26 00:00:00,USDT/USD,1.00013,1.00100,0.99944,1.00000,11260141.46599,11260141.46599
1711324800,2024-03-25 00:00:00,USDT/USD,0.99996,1.00097,0.99937,1.00013,7752244.03049,7753251.822213964
1711238400,2024-03-24 00:00:00,USDT/USD,1.00015,1.00036,0.99978,0.99996,1704213.26656,1704145.0980293374
1711152000,2024-03-23 00:00:00,USDT/USD,1.00019,1.00051,0.99997,1.00018,2756077.88271,2756573.976728888
1711065600,2024-03-22 00:00:00,USDT/USD,0.99973,1.00066,0.99967,1.00026,6979845.98566,6981660.745616271
1710979200,2024-03-21 00:00:00,USDT/USD,1.00007,1.00032,0.99942,0.99975,17479966.74343,17475596.751744144
1710892800,2024-03-20 00:00:00,USDT/USD,0.99949,1.00040,0.99905,1.00007,18529127.39118,18530424.430097383
1710806400,2024-03-19 00:00:00,USDT/USD,0.99996,1.00073,0.99860,0.99948,25632156.08266,25618827.36149702
1710720000,2024-03-18 00:00:00,USDT/USD,0.99923,1.00103,0.99900,0.99998,18957122.93160,18956743.789141368
1710633600,2024-03-17 00:00:00,USDT/USD,0.99913,0.99980,0.99829,0.99933,14943553.56626,14933541.385370607
1710547200,2024-03-16 00:00:00,USDT/USD,1.00007,1.00031,0.99884,0.99915,9606808.59734,9598642.810032262
1710460800,2024-03-15 00:00:00,USDT/USD,0.99967,1.00031,0.99880,1.00010,24539143.46383,24541597.378176384
1710374400,2024-03-14 00:00:00,USDT/USD,1.00067,1.00120,0.99800,0.99978,25194844.22655,25189301.36082016
1710288000,2024-03-13 00:00:00,USDT/USD,1.00011,1.00184,0.99984,1.00069,37008279.17164,37033814.88426843
1710201600,2024-03-12 00:00:00,USDT/USD,1.00035,1.00097,0.99638,1.00010,26575609.92578,26578267.486772574
1710115200,2024-03-11 00:00:00,USDT/USD,1.00091,1.00219,1.00004,1.00035,47179257.43499,47195770.17509225
1710028800,2024-03-10 00:00:00,USDT/USD,1.00209,1.00274,1.00090,1.00093,17490876.98525,17507143.500846285
1709942400,2024-03-09 00:00:00,USDT/USD,1.00221,1.00290,1.00153,1.00217,9485152.81982,9505735.601439008
1709856000,2024-03-08 00:00:00,USDT/USD,1.00172,1.00366,1.00077,1.00222,57090020.41250,57216760.257815756
1709769600,2024-03-07 00:00:00,USDT/USD,1.00067,1.00230,1.00019,1.00162,17074645.29873,17102306.22411394
1709683200,2024-03-06 00:00:00,USDT/USD,1.00138,1.00247,0.99993,1.00073,19798414.21187,19812867.054244664
1709596800,2024-03-05 00:00:00,USDT/USD,1.00142,1.00502,0.99971,1.00141,28754731.39375,28795275.565015186
1709510400,2024-03-04 00:00:00,USDT/USD,1.00048,1.00218,1.00028,1.00143,33135738.91971,33183123.026365187
1709424000,2024-03-03 00:00:00,USDT/USD,1.00075,1.00129,1.00033,1.00050,7246992.42263,7250615.9188413145
1709337600,2024-03-02 00:00:00,USDT/USD,1.00075,1.00148,1.00051,1.00070,10718301.18953,10725804.00036267
1709251200,2024-03-01 00:00:00,USDT/USD,1.00052,1.00147,1.00010,1.00073,11131110.08577,11139235.796132611
1709164800,2024-02-29 00:00:00,USDT/USD,1.00109,1.00127,0.99970,1.00052,28815657.86633,28830642.008420493
1709078400,2024-02-28 00:00:00,USDT/USD,1.00050,1.00161,1.00012,1.00124,16520999.94874,16541485.988676436
1708992000,2024-02-27 00:00:00,USDT/USD,1.00071,1.00114,1.00014,1.00050,15660565.46151,15668395.744240755
1708905600,2024-02-26 00:00:00,USDT/USD,0.99998,1.00110,0.99969,1.00069,15181186.88351,15191661.902459621
1708819200,2024-02-25 00:00:00,USDT/USD,0.99999,1.00001,0.99968,0.99998,3151695.25130,3151632.217394974
1708732800,2024-02-24 00:00:00,USDT/USD,0.99985,1.00001,0.99961,0.99999,952341.99446,952332.4710400554
1708646400,2024-02-23 00:00:00,USDT/USD,0.99937,1.00004,0.99923,0.99985,6703142.31807,6702136.84672229
1708560000,2024-02-22 00:00:00,USDT/USD,1.00003,1.00014,0.99894,0.99930,12742827.42884,12733907.449639812
1708473600,2024-02-21 00:00:00,USDT/USD,1.00015,1.00024,0.99981,1.00003,19215229.61454,19215806.071428437
1708387200,2024-02-20 00:00:00,USDT/USD,1.00019,1.00035,0.99967,1.00015,23103108.10677,23106573.572986018
1708300800,2024-02-19 00:00:00,USDT/USD,1.00023,1.00048,1.00000,1.00022,13822478.93432,13825519.87968555
1708214400,2024-02-18 00:00:00,USDT/USD,1.00035,1.00048,1.00004,1.00024,3056813.67279,3057547.30807147
1708128000,2024-02-17 00:00:00,USDT/USD,1.00077,1.00083,1.00020,1.00036,5310297.78764,5312209.49484355
1708041600,2024-02-16 00:00:00,USDT/USD,1.00108,1.00115,1.00031,1.00067,17429255.33916,17440932.940237235
1707955200,2024-02-15 00:00:00,USDT/USD,1.00090,1.00133,1.00008,1.00103,22305866.06568,22328841.107727654
1707868800,2024-02-14 00:00:00,USDT/USD,1.00057,1.00104,1.00001,1.00090,17393413.79189,17409067.8643027
1707782400,2024-02-13 00:00:00,USDT/USD,1.00028,1.00074,0.99991,1.00047,16526323.67761,16534091.049738476
1707696000,2024-02-12 00:00:00,USDT/USD,1.00028,1.00086,0.99990,1.00030,17022808.60121,17027915.443790365
1707609600,2024-02-11 00:00:00,USDT/USD,1.00033,1.00065,1.00011,1.00028,2023985.86434,2024552.5803820153
1707523200,2024-02-10 00:00:00,USDT/USD,1.00044,1.00083,1.00014,1.00032,1655803.98093,1656333.838203898
1707436800,2024-02-09 00:00:00,USDT/USD,1.00015,1.00090,0.99970,1.00044,13377286.08864,13383172.094519002
1707350400,2024-02-08 00:00:00,USDT/USD,0.99979,1.00020,0.99929,1.00017,16176814.30439,16179564.362821747
1707264000,2024-02-07 00:00:00,USDT/USD,0.99979,0.99998,0.99900,0.99982,10888347.36802,10886387.465493757
1707177600,2024-02-06 00:00:00,USDT/USD,0.99877,0.99980,0.99010,0.99971,12118743.09077,12115228.655273678
1707091200,2024-02-05 00:00:00,USDT/USD,0.99959,0.99961,0.99844,0.99875,8741521.12579,8730594.224382762
1707004800,2024-02-04 00:00:00,USDT/USD,0.99974,0.99977,0.99936,0.99957,1521259.63893,1520605.49728526
1706918400,2024-02-03 00:00:00,USDT/USD,0.99959,0.99974,0.99932,0.99966,2746199.18751,2745265.4797862465
1706832000,2024-02-02 00:00:00,USDT/USD,0.99968,0.99973,0.99908,0.99958,6616179.54222,6613400.746812268
1706745600,2024-02-01 00:00:00,USDT/USD,0.99949,0.99990,0.99887,0.99962,11457897.73502,11453543.733880693
1706659200,2024-01-31 00:00:00,USDT/USD,1.00004,1.00016,0.99911,0.99925,15406932.96631,15395377.766585266
1706572800,2024-01-30 00:00:00,USDT/USD,1.00001,1.00023,0.99957,1.00001,25633581.15863,25633837.494441587
1706486400,2024-01-29 00:00:00,USDT/USD,0.99992,1.00010,0.99942,0.99997,26957754.67242,26956945.939779826
1706400000,2024-01-28 00:00:00,USDT/USD,1.00005,1.00006,0.99972,0.99992,3081032.38052,3080785.8979295585
1706313600,2024-01-27 00:00:00,USDT/USD,0.99974,1.00026,0.99962,1.00004,1302644.83887,1302696.944663555
1706227200,2024-01-26 00:00:00,USDT/USD,0.99946,1.00009,0.99869,0.99983,40009963.83072,40003162.136868775
1706140800,2024-01-25 00:00:00,USDT/USD,0.99956,0.99990,0.99903,0.99946,60330316.75225,60297738.381203786
1706054400,2024-01-24 00:00:00,USDT/USD,0.99924,0.99990,0.99883,0.99959,42395693.16449,42378310.930292554
1705968000,2024-01-23 00:00:00,USDT/USD,0.99887,0.99940,0.99834,0.99924,31116703.39805,31093054.70346748
1705881600,2024-01-22 00:00:00,USDT/USD,0.99939,0.99965,0.99867,0.99893,21653581.05505,21630411.723321095
1705795200,2024-01-21 00:00:00,USDT/USD,0.99924,0.99958,0.99915,0.99939,34299280.82431,34278358.26300717
1705708800,2024-01-20 00:00:00,USDT/USD,0.99913,0.99951,0.99874,0.99927,18299120.32771,18285761.969870772
1705622400,2024-01-19 00:00:00,USDT/USD,0.99908,0.99948,0.99822,0.99913,20228551.72739,20210952.887387168
1705536000,2024-01-18 00:00:00,USDT/USD,0.99909,0.99918,0.99253,0.99909,36405541.14881,36372412.106364585
1705449600,2024-01-17 00:00:00,USDT/USD,0.99971,1.00000,0.99800,0.99908,55779651.78799,55728334.508345045
1705363200,2024-01-16 00:00:00,USDT/USD,0.99929,1.00014,0.99868,0.99974,38570685.41927,38560657.04106099
1705276800,2024-01-15 00:00:00,USDT/USD,0.99927,0.99971,0.99905,0.99930,16690973.80810,16679290.12643433
1705190400,2024-01-14 00:00:00,USDT/USD,0.99986,0.99999,0.99921,0.99932,5445781.16089,5442078.029700595
1705104000,2024-01-13 00:00:00,USDT/USD,0.99968,1.00005,0.99948,0.99988,2369854.64704,2369570.264482355
1705017600,2024-01-12 00:00:00,USDT/USD,1.00012,1.00090,0.99858,0.99971,14433290.59168,14429104.937408412
1704931200,2024-01-11 00:00:00,USDT/USD,1.00032,1.00090,0.99933,1.00011,21880162.76536,21882569.58326419
1704844800,2024-01-10 00:00:00,USDT/USD,1.00021,1.00067,0.99999,1.00034,15981706.52699,15987140.307209177
1704758400,2024-01-09 00:00:00,USDT/USD,1.00081,1.00135,1.00002,1.00020,9745724.65278,9747673.797710557
1704672000,2024-01-08 00:00:00,USDT/USD,1.00054,1.00220,1.00030,1.00085,17578970.95352,17593913.07883049
1704585600,2024-01-07 00:00:00,USDT/USD,1.00060,1.00092,1.00038,1.00060,1506528.14971,1507432.0665998259
1704499200,2024-01-06 00:00:00,USDT/USD,1.00078,1.00110,1.00033,1.00054,1824875.42322,1825860.8559485388
1704412800,2024-01-05 00:00:00,USDT/USD,1.00095,1.00990,1.00042,1.00078,12779038.41320,12789006.063162297
1704326400,2024-01-04 00:00:00,USDT/USD,1.00039,1.00160,1.00034,1.00092,15854426.35571,15869012.427957254
1704240000,2024-01-03 00:00:00,USDT/USD,1.00032,1.07217,1.00000,1.00044,18219125.96201,18227142.377433285
1704153600,2024-01-02 00:00:00,USDT/USD,1.00026,1.00119,1.00011,1.00032,18691757.26387,18697738.62619444
1704067200,2024-01-01 00:00:00,USDT/USD,0.99963,1.00040,0.99958,1.00027,1600252.53518,1600684.6033644986
1703980800,2023-12-31 00:00:00,USDT/USD,1.00011,1.00011,0.99904,0.99992,3092347.51330,3092100.1254989365
1703894400,2023-12-30 00:00:00,USDT/USD,1.00013,1.00025,0.99968,1.00005,1881281.50115,1881375.5652250575
1703808000,2023-12-29 00:00:00,USDT/USD,1.00041,1.00095,0.99857,1.00013,12794436.07575,12796099.352439849
1703721600,2023-12-28 00:00:00,USDT/USD,1.00064,1.00089,0.99999,1.00039,8309791.50123,8313032.319915478
1703635200,2023-12-27 00:00:00,USDT/USD,1.00007,1.00104,0.99937,1.00066,10514011.14605,10520950.393406395
1703548800,2023-12-26 00:00:00,USDT/USD,1.00028,1.00050,0.99743,0.99996,7411475.43305,7411178.974032678
1703462400,2023-12-25 00:00:00,USDT/USD,1.00072,1.00104,0.99997,1.00021,1857166.27106,1857556.2759769226
1703376000,2023-12-24 00:00:00,USDT/USD,1.00047,1.00150,1.00022,1.00070,1646896.23205,1648049.059412435
1703289600,2023-12-23 00:00:00,USDT/USD,1.00069,1.00132,1.00026,1.00049,1398324.16778,1399009.3466222123
1703203200,2023-12-22 00:00:00,USDT/USD,1.00010,1.00087,0.99982,1.00076,15418513.16193,15430231.231933068
1703116800,2023-12-21 00:00:00,USDT/USD,0.99999,1.00017,0.99935,1.00016,13096127.96683,13098223.347304692
1703030400,2023-12-20 00:00:00,USDT/USD,0.99967,1.00028,0.99905,1.00002,13297073.03422,13297338.975680685
1702944000,2023-12-19 00:00:00,USDT/USD,0.99981,0.99991,0.99763,0.99974,11142172.29418,11139275.329383513
1702857600,2023-12-18 00:00:00,USDT/USD,0.99905,0.99980,0.99841,0.99977,10067346.18148,10065030.69185826
1702771200,2023-12-17 00:00:00,USDT/USD,0.99925,0.99932,0.99800,0.99921,2065539.95669,2063908.1801242149
1702684800,2023-12-16 00:00:00,USDT/USD,0.99992,1.00002,0.99904,0.99925,1282814.99823,1281852.8869813276
1702598400,2023-12-15 00:00:00,USDT/USD,1.00019,1.00050,0.99800,0.99993,6620652.10348,6620188.657832757
1702512000,2023-12-14 00:00:00,USDT/USD,1.00015,1.00052,0.99986,1.00019,17184108.59506,17187373.57569306
1702425600,2023-12-13 00:00:00,USDT/USD,0.99949,1.00030,0.99900,1.00016,13694438.95961,13696630.069843536
1702339200,2023-12-12 00:00:00,USDT/USD,0.99951,0.99995,0.99885,0.99948,9590281.19869,9585294.252466682
1702252800,2023-12-11 00:00:00,USDT/USD,0.99997,1.00040,0.99871,0.99960,16782385.79103,16775672.83671359
1702166400,2023-12-10 00:00:00,USDT/USD,0.99999,1.00035,0.99991,1.00006,973102.40255,973160.788694153
1702080000,2023-12-09 00:00:00,USDT/USD,1.00025,1.00045,0.99999,0.99999,2125844.27171,2125823.013267283
1701993600,2023-12-08 00:00:00,USDT/USD,1.00025,1.00040,0.99994,1.00025,11264428.67900,11267244.78616975
1701907200,2023-12-07 00:00:00,USDT/USD,1.00007,1.00232,0.99378,1.00025,18360526.89950,18365117.031224877
1701820800,2023-12-06 00:00:00,USDT/USD,1.00018,1.00031,0.99977,1.00008,10492337.48953,10493176.876529165
1701734400,2023-12-05 00:00:00,USDT/USD,0.99997,1.00040,0.99983,1.00018,20212720.37888,20216358.6685482
1701648000,2023-12-04 00:00:00,USDT/USD,1.00038,1.00051,0.99982,0.99997,22640370.09424,22639690.88313717
1701561600,2023-12-03 00:00:00,USDT/USD,1.00041,1.00056,1.00018,1.00040,797056.34046,797375.162996184
1701475200,2023-12-02 00:00:00,USDT/USD,1.00050,1.00056,1.00017,1.00041,816719.21713,817054.0720090233
1701388800,2023-12-01 00:00:00,USDT/USD,1.00023,1.00053,0.99978,1.00050,9943839.10494,9948811.02449247
1701302400,2023-11-30 00:00:00,USDT/USD,1.00025,1.00038,0.99973,1.00014,7716764.12104,7717844.468016946
1701216000,2023-11-29 00:00:00,USDT/USD,1.00045,1.00099,1.00003,1.00025,15734321.36273,15738254.943070684
1701129600,2023-11-28 00:00:00,USDT/USD,0.99996,1.00084,0.99900,1.00046,14309110.39245,14315692.583230525
